FlowCell Text Data File: 250529-5-E1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:23:46
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
685480.000, 225287.726, 31.67, 0.500190, , 
686764.565, 225343.839, 31.77, 0.496537, , 
688020.774, 225465.048, 31.87, 0.493635, , 
688589.661, 225443.097, 31.96, 0.491556, , 
689084.726, 225467.532, 32.06, 0.490182, , 
689240.597, 225440.435, 32.16, 0.489403, , 
689422.790, 225517.613, 32.26, 0.489578, , 
689258.726, 225495.161, 32.36, 0.489890, , 
688584.677, 225419.242, 32.46, 0.491334, , 
688105.194, 225491.258, 32.56, 0.493620, , 
687202.806, 225500.081, 32.66, 0.496662, , 
685683.081, 225508.355, 32.76, 0.501726, , 
683404.984, 225359.419, 32.86, 0.507729, , 
681497.371, 225521.403, 32.96, 0.515636, , 
678678.403, 225531.935, 33.06, 0.525070, , 
675143.677, 225561.968, 33.16, 0.537121, , 
670908.323, 225530.484, 33.26, 0.550969, , 
666732.532, 225468.597, 33.36, 0.564402, , 
661390.145, 225473.839, 33.46, 0.582559, , 
656797.387, 225547.903, 33.56, 0.598980, 6, 0.796
652486.806, 225558.323, 33.66, 0.613902, , 
648189.452, 225545.903, 33.76, 0.628649, , 
643575.468, 225497.548, 33.86, 0.644243, , 
639433.339, 225459.113, 33.95, 0.658390, , 
635751.645, 225453.758, 34.06, 0.671331, , 
633565.355, 225579.048, 34.15, 0.680334, , 
631085.790, 225476.548, 34.25, 0.688136, , 
630374.242, 225538.290, 34.35, 0.691291, , 
630590.435, 225546.806, 34.45, 0.690604, , 
631791.968, 225527.097, 34.55, 0.686124, , 
633607.113, 225479.726, 34.65, 0.679195, , 
635905.387, 225472.387, 34.75, 0.670973, , 
639136.129, 225554.419, 34.85, 0.660387, , 
642335.452, 225555.145, 34.95, 0.649158, , 
646012.339, 225555.145, 35.05, 0.636312, , 
649806.952, 225555.145, 35.15, 0.623132, , 
653660.952, 225555.145, 35.25, 0.609824, , 
657102.597, 225555.145, 35.35, 0.598006, , 
660966.177, 225555.145, 35.45, 0.584813, , 
663270.726, 225692.742, 35.55, 0.578353, , 
665698.742, 225708.355, 35.65, 0.570286, , 
669408.661, 225689.435, 35.75, 0.557590, , 
673231.823, 225670.500, 35.85, 0.544585, , 
676441.613, 225680.097, 35.95, 0.533977, , 
679181.935, 225722.403, 36.05, 0.525300, , 
681430.581, 225691.548, 36.15, 0.517554, , 
683813.032, 225796.597, 36.25, 0.510747, , 
684578.710, 225776.903, 36.35, 0.508032, , 
686963.758, 225723.032, 36.45, 0.499668, , 
689462.419, 225712.661, 36.55, 0.491395, , 
691109.855, 225712.645, 36.65, 0.486023, , 
693083.210, 225836.129, 36.74, 0.480838, , 
694770.371, 225852.968, 36.85, 0.475534, , 
696034.097, 225787.968, 36.94, 0.470797, , 
697752.161, 225893.839, 37.04, 0.466303, , 
699157.839, 225938.435, 37.15, 0.462219, , 
700585.468, 225984.758, 37.24, 0.458089, , 
701533.500, 225958.113, 37.34, 0.454781, , 
702813.452, 225956.806, 37.44, 0.450666, , 
703988.774, 226024.500, 37.54, 0.447579, , 
704701.871, 225976.484, 37.64, 0.444823, , 
705359.210, 225976.323, 37.74, 0.442723, , 
706166.968, 225989.371, 37.84, 0.440277, , 
706683.145, 225951.871, 37.94, 0.438260, , 
707106.565, 225928.694, 38.04, 0.436681, , 
707679.500, 225998.855, 38.14, 0.435557, , 
707512.758, 225900.645, 38.24, 0.435109, , 
707555.629, 225881.081, 38.34, 0.434778, , 
707086.952, 225813.839, 38.44, 0.435599, , 
706572.097, 225850.484, 38.54, 0.437603, , 
706225.742, 225991.532, 38.64, 0.440112, , 
705070.726, 225887.500, 38.74, 0.442759, , 
703952.935, 225954.323, 38.83, 0.446995, , 
702169.258, 225920.355, 38.93, 0.452366, , 
699884.032, 225866.226, 39.04, 0.459163, , 
697531.274, 225905.516, 39.13, 0.467132, , 
694345.403, 225846.452, 39.23, 0.476846, 7, 0.809
691166.581, 225868.355, 39.33, 0.487391, , 
687334.516, 225838.371, 39.43, 0.499604, , 
683307.839, 225899.258, 39.53, 0.513433, , 
678766.935, 225831.210, 39.63, 0.527760, , 
674500.403, 225822.242, 39.73, 0.541861, , 
670465.661, 225903.839, 39.83, 0.556176, , 
666304.145, 225879.129, 39.93, 0.569942, , 
662830.790, 225869.500, 40.03, 0.581608, , 
659568.968, 225808.516, 40.13, 0.592102, , 
657742.968, 225877.677, 40.23, 0.599030, , 
656480.532, 225895.758, 40.33, 0.603534, , 
655693.113, 225805.242, 40.43, 0.605333, , 
656006.161, 225851.387, 40.53, 0.604718, , 
656849.790, 225829.548, 40.63, 0.601609, , 
