FlowCell Text Data File: 250601-6-F2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 21:07:42
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
640925.113, 225429.677, 37.34, -0.365024, , 
634083.387, 225471.113, 37.44, -0.340459, , 
627023.032, 225410.161, 37.54, -0.315869, , 
621571.145, 225422.532, 37.64, -0.296092, , 
616823.016, 225392.952, 37.74, -0.279131, , 
613670.129, 225512.935, 37.84, -0.266400, , 
611239.323, 225428.516, 37.94, -0.258311, , 
609873.435, 225375.581, 38.04, -0.253805, , 
609418.371, 225501.484, 38.14, -0.250869, , 
610045.968, 225392.242, 38.24, -0.254275, , 
611583.177, 225360.145, 38.34, -0.260259, , 
614733.581, 225365.694, 38.44, -0.271767, , 
619519.290, 225567.306, 38.54, -0.287206, , 
624341.145, 225639.016, 38.64, -0.303939, , 
627876.048, 225633.839, 38.74, -0.316696, , 
633361.323, 225524.129, 38.84, -0.337365, , 
638556.774, 225476.000, 38.94, -0.356231, , 
645333.790, 225606.355, 39.04, -0.378688, , 
650947.016, 225624.339, 39.14, -0.397999, , 
656332.710, 225607.484, 39.24, -0.416710, 7, 0.809
662402.613, 225662.516, 39.33, -0.436878, , 
667265.387, 225573.500, 39.43, -0.454226, , 
671623.355, 225552.484, 39.53, -0.469085, , 
675585.177, 225624.065, 39.63, -0.481607, , 
679261.145, 225689.839, 39.73, -0.493163, , 
681904.903, 225784.694, 39.83, -0.500960, , 
683115.855, 225775.774, 39.93, -0.505041, , 
683686.903, 225766.532, 40.03, -0.507014, , 
682200.468, 225834.903, 40.13, -0.501434, , 
680394.242, 225838.903, 40.23, -0.495428, , 
677244.065, 225806.226, 40.33, -0.485310, , 
673759.032, 225717.887, 40.43, -0.474581, , 
670234.919, 225831.839, 40.53, -0.461643, , 
665974.984, 225757.968, 40.63, -0.448030, , 
661666.903, 225757.968, 40.73, -0.433425, , 
657326.790, 225757.968, 40.83, -0.418615, , 
652702.532, 225757.968, 40.93, -0.402727, , 
649383.210, 225757.968, 41.03, -0.391254, , 
646728.726, 225757.968, 41.13, -0.382036, , 
644877.984, 225743.258, 41.23, -0.375733, , 
643844.919, 225732.435, 41.32, -0.372233, , 
643654.419, 225812.161, 41.42, -0.370772, , 
644042.935, 225754.306, 41.52, -0.372707, , 
645412.871, 225739.968, 41.62, -0.377632, , 
647912.935, 225810.468, 41.72, -0.385629, , 
650730.484, 225776.645, 41.82, -0.395731, , 
653748.952, 225770.613, 41.92, -0.406206, , 
657557.323, 225710.790, 42.02, -0.419874, , 
661378.742, 225819.403, 42.12, -0.431832, , 
666173.565, 225808.839, 42.22, -0.448194, , 
670495.097, 225853.306, 42.32, -0.462302, , 
674207.258, 225784.790, 42.42, -0.475410, , 
677566.532, 225774.048, 42.52, -0.486702, , 
681447.952, 225899.258, 42.62, -0.498309, , 
684209.161, 225854.097, 42.72, -0.507860, , 
686292.129, 225923.290, 42.82, -0.514011, , 
687551.581, 225891.855, 42.92, -0.518450, , 
687522.871, 225851.742, 43.02, -0.518756, , 
687315.000, 225863.306, 43.12, -0.517960, , 
686501.113, 225899.984, 43.22, -0.514928, , 
685326.726, 225975.048, 43.31, -0.510328, , 
683051.661, 225910.581, 43.41, -0.503487, , 
681222.984, 225962.403, 43.51, -0.496937, , 
679073.145, 225922.226, 43.61, -0.490224, , 
676774.742, 225928.694, 43.71, -0.482530, , 
672100.387, 225964.435, 43.81, -0.466577, , 
671336.629, 226081.871, 43.91, -0.462849, , 
670217.694, 226042.774, 44.01, -0.459484, , 
670186.694, 225976.129, 44.11, -0.460044, , 
671699.694, 226018.177, 44.21, -0.464700, , 
672541.774, 225932.113, 44.31, -0.468376, , 
673793.468, 225925.371, 44.41, -0.472628, , 
676100.290, 226020.000, 44.51, -0.479377, , 
678061.258, 225975.661, 44.61, -0.486336, , 
680346.258, 225914.758, 44.71, -0.494514, , 
682851.194, 225890.129, 44.81, -0.503030, 8, 0.795
685538.048, 225992.032, 44.91, -0.510852, , 
687543.194, 225892.000, 45.01, -0.518421, , 
690005.097, 225891.903, 45.11, -0.526466, , 
692226.742, 225906.000, 45.21, -0.533560, , 
694133.500, 225991.758, 45.31, -0.538896, , 
695080.629, 225951.952, 45.40, -0.542361, , 
696162.516, 226061.726, 45.50, -0.544768, , 
695891.065, 225970.726, 45.60, -0.544797, , 
695279.742, 226011.597, 45.70, -0.542412, , 
695050.242, 226029.306, 45.80, -0.541492, , 
694518.194, 225889.161, 45.90, -0.541165, , 
694487.403, 225962.613, 46.00, -0.540333, , 
693727.581, 225888.419, 46.10, -0.538609, , 
692828.613, 225805.452, 46.20, -0.536518, , 
692770.887, 225805.452, 46.30, -0.536330, , 
692928.000, 225805.452, 46.41, -0.536840, , 
693474.839, 225805.452, 46.51, -0.538616, , 
693725.161, 225805.452, 46.60, -0.539428, , 
694198.371, 225945.516, 46.70, -0.539567, , 
695356.258, 226124.306, 46.80, -0.541537, , 
695937.500, 226128.177, 46.90, -0.543379, , 
697959.758, 226217.597, 47.00, -0.549019, , 
700240.065, 226266.371, 47.10, -0.555875, , 
701810.000, 226144.726, 47.20, -0.562125, , 
703456.661, 226193.032, 47.30, -0.566918, , 
703971.952, 226303.177, 47.40, -0.567470, , 
705534.500, 226156.871, 47.50, -0.573915, , 
705647.145, 226097.823, 47.60, -0.574862, , 
707120.500, 226135.113, 47.70, -0.579185, , 
707598.935, 226152.210, 47.80, -0.580537, , 
708249.274, 226075.435, 47.90, -0.583368, , 
707560.919, 226123.677, 48.00, -0.580700, , 
707395.823, 226145.339, 48.10, -0.579959, , 
706751.113, 226073.032, 48.20, -0.578627, , 
705847.000, 226132.145, 48.30, -0.575158, , 
705243.694, 226157.339, 48.40, -0.572983, , 
706014.065, 226185.242, 48.50, -0.575162, , 
708490.194, 226195.935, 48.59, -0.582935, , 
710140.919, 226283.113, 48.69, -0.587305, , 
711740.919, 226328.258, 48.79, -0.591920, , 
712768.306, 226291.645, 48.89, -0.595531, , 
714272.855, 226276.984, 48.99, -0.600422, , 
715255.194, 226303.903, 49.09, -0.603247, , 
714968.323, 226216.839, 49.19, -0.603210, , 
713572.306, 226243.403, 49.29, -0.598547, , 
715403.968, 226237.500, 49.39, -0.604375, , 
717783.419, 226238.613, 49.49, -0.611837, , 
719719.790, 226350.887, 49.59, -0.616783, , 
720346.097, 226286.694, 49.69, -0.619379, , 
720856.742, 226300.226, 49.79, -0.620839, , 
721337.903, 226366.871, 49.89, -0.621678, , 
721381.435, 226292.839, 49.99, -0.622550, , 
721801.065, 226355.306, 50.09, -0.623238, , 
721460.419, 226332.032, 50.19, -0.622407, , 
721947.177, 226366.065, 50.29, -0.623586, , 
722307.081, 226370.613, 50.39, -0.624663, 9, 0.795
724074.597, 226265.952, 50.49, -0.631204, , 
725325.177, 226339.581, 50.58, -0.634355, , 
725916.661, 226350.919, 50.68, -0.636076, , 
726482.758, 226258.887, 50.78, -0.638746, , 
728075.065, 226330.613, 50.88, -0.642960, , 
729156.016, 226385.161, 50.98, -0.645756, , 
729782.387, 226427.613, 51.08, -0.647267, , 
730618.500, 226337.194, 51.18, -0.650742, , 
731159.048, 226296.597, 51.28, -0.652810, , 
732082.935, 226393.613, 51.38, -0.654688, , 
732506.806, 226328.387, 51.48, -0.656639, , 
732990.935, 226296.210, 51.58, -0.658445, , 
733203.871, 226285.935, 51.68, -0.659201, , 
733809.565, 226314.968, 51.78, -0.660771, , 
734619.339, 226314.968, 51.88, -0.663253, , 
735282.129, 226314.968, 51.98, -0.665282, , 
735860.032, 226314.968, 52.08, -0.667050, , 
736955.887, 226314.968, 52.18, -0.670399, , 
737568.790, 226314.968, 52.28, -0.672270, , 
738261.226, 226310.048, 52.38, -0.674431, , 
738636.113, 226282.113, 52.48, -0.675851, , 
739489.097, 226333.532, 52.58, -0.677937, , 
740237.226, 226401.403, 52.68, -0.679538, , 
741031.161, 226468.629, 52.78, -0.681282, , 
740828.952, 226429.355, 52.88, -0.681058, , 
741265.484, 226378.339, 52.98, -0.682891, , 
742015.161, 226462.935, 53.08, -0.684325, , 
742474.597, 226470.016, 53.18, -0.685648, , 
743140.371, 226487.419, 53.28, -0.687492, , 
743350.065, 226377.790, 53.38, -0.689216, , 
743954.677, 226492.516, 53.48, -0.689906, , 
743427.565, 226415.419, 53.57, -0.689077, , 
744169.145, 226416.355, 53.67, -0.691311, , 
744453.597, 226365.597, 53.77, -0.692676, , 
745688.532, 226478.419, 53.87, -0.695285, , 
746580.790, 226582.145, 54.04, -0.696945, , 
746956.548, 226590.613, 54.07, -0.697994, , 
747384.855, 226539.403, 54.17, -0.699792, , 
747685.274, 226498.242, 54.27, -0.701106, , 
748831.290, 226599.290, 54.37, -0.703549, , 
749277.532, 226611.839, 54.47, -0.704765, , 
749955.355, 226640.919, 54.57, -0.706511, , 
750562.645, 226638.694, 54.67, -0.708355, , 
751042.113, 226669.871, 54.77, -0.709482, , 
751348.323, 226775.032, 54.87, -0.709356, , 
751599.435, 226662.613, 54.97, -0.711223, , 
751255.629, 226573.935, 55.07, -0.711074, , 
751946.790, 226591.919, 55.16, -0.712965, , 
752564.661, 226583.952, 55.26, -0.714893, , 
753181.726, 226681.419, 55.37, -0.715769, , 
752746.290, 226629.161, 55.46, -0.714987, , 
753049.952, 226734.081, 55.56, -0.714853, , 
753511.903, 226711.952, 55.66, -0.716453, , 
753686.032, 226705.629, 55.76, -0.717035, , 
753125.548, 226790.516, 55.86, -0.714519, , 
753898.855, 226826.161, 55.96, -0.716475, 10, 0.795
754777.419, 226850.774, 56.06, -0.718852, , 
755153.887, 226836.629, 56.16, -0.720114, , 
755708.500, 226853.274, 56.26, -0.721601, , 
755997.097, 226795.903, 56.36, -0.723030, , 
756252.629, 226804.710, 56.46, -0.723703, , 
755915.258, 226756.548, 56.56, -0.723177, , 
756589.694, 226761.339, 56.66, -0.725136, , 
756845.177, 226783.839, 56.76, -0.725672, , 
757751.855, 226846.210, 56.86, -0.727748, , 
757929.661, 226855.226, 56.96, -0.728186, , 
758018.371, 226708.048, 57.06, -0.729910, , 
758567.016, 226781.565, 57.16, -0.730809, , 
759460.113, 226787.935, 57.25, -0.733394, , 
759779.129, 226753.339, 57.36, -0.734682, , 
760308.371, 226753.339, 57.45, -0.736249, , 
760068.887, 226753.339, 57.56, -0.735540, , 
759688.935, 226753.339, 57.66, -0.734415, , 
759994.371, 226753.339, 57.76, -0.735320, , 
760742.129, 226753.339, 57.86, -0.737533, , 
760342.919, 226663.048, 57.96, -0.737248, , 
761013.323, 226719.016, 58.06, -0.738676, , 
761669.935, 226731.629, 58.15, -0.740491, , 
762147.113, 226732.129, 58.26, -0.741896, , 
762450.613, 226733.984, 58.35, -0.742773, , 
762550.016, 226712.306, 58.45, -0.743282, , 
762181.774, 226680.984, 58.55, -0.742506, , 
763380.452, 226881.952, 58.65, -0.744048, , 
763363.355, 226833.081, 58.75, -0.744482, , 
763332.403, 226704.629, 58.85, -0.745666, , 
764299.048, 226761.000, 58.95, -0.747954, , 
764191.484, 226702.435, 59.05, -0.748219, , 
764271.774, 226717.855, 59.15, -0.748302, , 
764995.371, 226799.097, 59.25, -0.749626, , 
765237.597, 226770.919, 59.35, -0.750618, , 
765781.435, 226794.661, 59.45, -0.751981, , 
765784.677, 226847.113, 59.55, -0.751470, , 
765916.645, 226807.919, 59.65, -0.752247, , 
767243.919, 226903.129, 59.75, -0.755199, , 
767010.710, 226825.177, 59.85, -0.755288, , 
767675.516, 226829.323, 59.94, -0.757196, , 
767750.435, 226910.226, 60.05, -0.756613, , 
767804.484, 226849.355, 60.14, -0.757376, , 
768217.000, 226805.323, 60.25, -0.759021, , 
769241.500, 226929.323, 60.34, -0.760790, , 
769178.887, 226775.984, 60.44, -0.762128, , 
769913.468, 226792.129, 60.54, -0.764116, , 
770337.790, 226867.532, 60.64, -0.764608, , 
770615.581, 226847.226, 60.74, -0.765621, , 
770851.194, 226965.274, 60.84, -0.765138, , 
771447.048, 226907.774, 60.94, -0.767447, , 
771850.710, 226973.113, 61.04, -0.767977, , 
772445.161, 226971.032, 61.14, -0.769730, , 
772992.000, 227025.226, 61.24, -0.770785, , 
773582.419, 226973.565, 61.34, -0.773015, , 
773446.839, 226937.371, 61.44, -0.772980, , 
773783.500, 227001.435, 61.54, -0.773324, 11, 0.795
774207.871, 226987.790, 61.64, -0.774693, , 
774475.806, 227001.952, 61.74, -0.775331, , 
775369.484, 227060.548, 61.84, -0.777346, , 
775354.306, 227075.113, 61.94, -0.777158, , 
775745.806, 227040.113, 62.03, -0.778640, , 
776120.194, 227093.871, 62.14, -0.779194, , 
775956.435, 226966.774, 62.23, -0.779978, , 
775281.081, 226821.984, 62.34, -0.779455, , 
775809.806, 226907.548, 62.43, -0.780140, , 
775301.952, 226752.210, 62.53, -0.780208, , 
775651.871, 226718.484, 62.63, -0.781558, , 
776266.935, 226950.516, 62.73, -0.781040, , 
775796.806, 226892.726, 62.83, -0.780250, , 
775989.952, 226984.129, 62.93, -0.779904, , 
777487.935, 226984.129, 63.03, -0.784244, , 
778598.339, 226984.129, 63.13, -0.787455, , 
778589.548, 226984.129, 63.24, -0.787430, , 
779488.919, 226984.129, 63.33, -0.790028, , 
779931.468, 226984.129, 63.43, -0.791305, , 
779673.016, 227052.935, 63.53, -0.789877, , 
778981.823, 226981.565, 63.63, -0.788589, , 
779833.984, 227078.903, 63.73, -0.790085, , 
780616.565, 227033.565, 63.83, -0.792791, , 
780942.081, 226935.919, 63.93, -0.794698, , 
780741.661, 226999.565, 64.03, -0.793489, , 
780101.290, 227029.129, 64.13, -0.791349, , 
779953.565, 226984.452, 64.23, -0.791366, , 
780963.903, 227017.984, 64.33, -0.793947, , 
781058.097, 227037.661, 64.43, -0.794023, , 
781610.677, 226988.355, 64.53, -0.796104, , 
782380.855, 227015.726, 64.63, -0.798049, , 
783353.758, 227039.371, 64.73, -0.800611, , 
783410.935, 227088.194, 64.83, -0.800291, , 
784592.484, 227176.323, 64.93, -0.802810, , 
784226.129, 227056.065, 65.03, -0.802950, , 
784822.726, 227083.452, 65.13, -0.804390, , 
784796.000, 226983.500, 65.23, -0.805304, , 
785230.032, 227034.903, 65.33, -0.806039, , 
785451.516, 227005.306, 65.42, -0.806967, , 
785423.871, 226982.532, 65.52, -0.807114, , 
785494.129, 226914.339, 65.62, -0.807991, , 
785841.613, 226940.194, 65.72, -0.808730, , 
786138.823, 226991.210, 65.82, -0.809075, , 
786027.274, 226895.113, 65.92, -0.809709, , 
786584.661, 227082.274, 66.02, -0.809448, , 
786231.323, 227114.210, 66.12, -0.808121, , 
786539.129, 227126.000, 66.22, -0.808885, , 
786504.581, 227140.371, 66.32, -0.808644, , 
786604.823, 227203.532, 66.42, -0.808305, , 
786867.823, 227208.581, 66.52, -0.809007, , 
786960.839, 227154.984, 66.62, -0.809804, , 
787140.726, 227136.629, 66.72, -0.810500, , 
787281.242, 227103.371, 66.82, -0.811231, , 
787464.887, 227046.145, 66.92, -0.812323, , 
787945.484, 227044.387, 67.02, -0.813714, , 
787943.323, 227116.339, 67.12, -0.812995, 12, 0.796
787522.806, 227097.903, 67.22, -0.811976, , 
786796.581, 227007.403, 67.32, -0.810797, , 
787973.984, 227189.032, 67.42, -0.812362, , 
787521.242, 227164.419, 67.51, -0.811312, , 
787861.645, 227154.694, 67.61, -0.812381, , 
788625.339, 227245.048, 67.71, -0.813667, , 
788835.145, 227179.129, 67.81, -0.814918, , 
789394.968, 227257.500, 67.91, -0.815739, , 
789504.177, 227282.887, 68.01, -0.815799, , 
789131.516, 227164.081, 68.11, -0.815913, , 
789273.226, 227257.484, 68.21, -0.815392, , 
789322.371, 227177.500, 68.31, -0.816324, , 
789591.694, 227221.500, 68.41, -0.816656, , 
789261.935, 227166.694, 68.51, -0.816259, , 
788556.597, 227085.065, 68.61, -0.815055, , 
788547.532, 227085.065, 68.71, -0.815030, , 
789720.016, 227085.065, 68.81, -0.818373, , 
789757.726, 227085.065, 68.91, -0.818481, , 
789862.758, 227085.065, 69.01, -0.818780, , 
790339.177, 227204.919, 69.11, -0.818950, , 
790179.565, 227236.726, 69.21, -0.818180, , 
790822.339, 227275.629, 69.31, -0.819625, , 
790108.048, 227128.468, 69.41, -0.819049, , 
790746.500, 227189.855, 69.50, -0.820258, , 
790598.903, 227235.274, 69.60, -0.819388, , 
789799.065, 227256.065, 69.70, -0.816905, , 
789893.032, 227214.403, 69.80, -0.817585, , 
790249.371, 227251.823, 69.90, -0.818229, , 
790054.968, 227259.629, 70.00, -0.817598, , 
789865.323, 227244.774, 70.10, -0.817205, , 
791166.726, 227293.742, 70.20, -0.820425, , 
790030.226, 227273.726, 70.30, -0.817388, , 
787354.500, 227363.710, 70.40, -0.808863, , 
787661.065, 227319.113, 70.50, -0.810180, , 
789270.065, 227393.548, 70.60, -0.814036, , 
790298.855, 227448.726, 70.70, -0.816421, , 
790322.516, 227269.113, 70.80, -0.818266, , 
790060.565, 227194.339, 70.90, -0.818261, , 
789881.677, 227194.806, 71.00, -0.817747, , 
790521.500, 227135.823, 71.10, -0.820153, , 
791514.081, 227331.919, 71.20, -0.821035, , 
792024.661, 227263.968, 71.30, -0.823159, , 
791567.661, 227242.903, 71.40, -0.822069, , 
791940.145, 227113.468, 71.49, -0.824410, , 
792350.532, 227159.710, 71.59, -0.825117, , 
792677.258, 227228.226, 71.69, -0.825366, , 
794141.161, 227314.323, 71.79, -0.828666, , 
794413.387, 227248.839, 71.89, -0.830086, , 
794260.710, 227216.435, 71.99, -0.829974, , 
794350.290, 227219.919, 72.09, -0.830193, , 
795250.516, 227256.774, 72.19, -0.832377, , 
794701.548, 227234.306, 72.29, -0.831046, , 
795850.226, 227239.226, 72.39, -0.834248, , 
795502.387, 227158.129, 72.49, -0.834067, , 
795815.194, 227095.919, 72.59, -0.835568, , 
795720.935, 227082.790, 72.69, -0.835432, 13, 0.795
797021.452, 227295.419, 72.79, -0.837001, , 
796566.403, 227252.742, 72.89, -0.836138, , 
796776.629, 227268.210, 72.99, -0.836579, , 
797493.355, 227249.081, 73.09, -0.838792, , 
798258.968, 227340.839, 73.19, -0.840042, , 
797625.806, 227289.968, 73.29, -0.838760, , 
797057.097, 227312.081, 73.39, -0.836936, , 
797794.952, 227236.000, 73.48, -0.839772, , 
797599.952, 227207.839, 73.58, -0.839501, , 
798533.919, 227281.387, 73.68, -0.841406, , 
798470.629, 227182.097, 73.78, -0.842211, , 
798149.113, 227170.500, 73.88, -0.841420, , 
798793.210, 227179.694, 73.98, -0.843144, , 
798949.226, 227239.435, 74.08, -0.842992, , 
799327.855, 227239.435, 74.18, -0.844058, , 
798713.339, 227299.339, 74.29, -0.841734, , 
799309.419, 227299.339, 74.39, -0.843413, , 
799860.032, 227299.339, 74.49, -0.844962, , 
800809.855, 227299.339, 74.59, -0.847633, , 
800707.823, 227265.145, 74.69, -0.847685, , 
801300.500, 227230.016, 74.78, -0.849698, , 
800657.710, 227149.903, 74.88, -0.848686, , 
801453.984, 227135.935, 74.98, -0.851061, , 
802663.968, 227363.194, 75.08, -0.852206, , 
802611.694, 227265.968, 75.18, -0.853021, , 
803141.952, 227353.484, 75.28, -0.853641, , 
803470.839, 227360.484, 75.38, -0.854493, , 
803887.532, 227360.839, 75.48, -0.855657, , 
802916.113, 227242.500, 75.58, -0.854107, , 
802601.790, 227225.355, 75.68, -0.853396, , 
802578.710, 227239.129, 75.78, -0.853195, , 
802136.935, 227146.419, 75.88, -0.852874, , 
803261.452, 227217.274, 75.98, -0.855325, , 
803902.613, 227347.597, 76.08, -0.855830, , 
804719.968, 227388.435, 76.18, -0.857713, , 
804846.274, 227367.468, 76.28, -0.858273, , 
805395.000, 227375.339, 76.38, -0.859729, , 
805767.113, 227427.629, 76.48, -0.860251, , 
805463.548, 227475.484, 76.58, -0.858930, , 
805961.032, 227378.710, 76.67, -0.861277, , 
806074.306, 227345.258, 76.77, -0.861924, 14, 0.583
805745.452, 227301.919, 76.87, -0.861435, , 
805052.097, 227369.565, 76.97, -0.858828, , 
803507.774, 227357.113, 77.07, -0.854630, , 
803959.629, 227455.855, 77.17, -0.854918, , 
802576.565, 227313.226, 77.27, -0.852455, , 
803245.919, 227369.419, 77.37, -0.853775, , 
803787.000, 227363.919, 77.47, -0.855345, , 
804903.274, 227419.806, 77.57, -0.857915, , 
804557.726, 227342.935, 77.67, -0.857709, , 
805064.000, 227390.726, 77.77, -0.858652, , 
805216.806, 227397.790, 77.87, -0.859009, , 
805190.177, 227368.613, 77.97, -0.859224, , 
806246.129, 227415.532, 78.07, -0.861709, , 
806908.484, 227479.387, 78.17, -0.862925, , 
806908.484, 227479.387, 78.26, -0.862925, , 
806908.484, 227479.387, 80.36, -0.862925, A, 0.299
