FlowCell Text Data File: 250529-3-C1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:02:23
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
656347.258, 226005.355, 40.70, 0.605082, , 
659760.887, 225926.242, 40.81, 0.592620, , 
663211.323, 225926.242, 40.91, 0.580882, , 
667638.129, 225926.242, 41.01, 0.565910, , 
672024.161, 225926.242, 41.11, 0.551174, , 
676523.468, 226104.403, 41.21, 0.537932, , 
681028.306, 226132.242, 41.31, 0.523273, , 
684414.242, 226190.919, 41.41, 0.512696, , 
685222.032, 226114.597, 41.51, 0.509282, , 
687981.048, 226144.903, 41.61, 0.500540, , 
691215.790, 226266.387, 41.71, 0.491193, , 
691262.210, 226314.274, 41.81, 0.491518, , 
693236.726, 226215.758, 41.91, 0.484119, , 
697285.694, 226332.065, 42.01, 0.472170, , 
701045.935, 226258.258, 42.11, 0.459333, , 
704509.419, 226275.516, 42.21, 0.448414, , 
706865.323, 226297.274, 42.30, 0.441117, , 
708743.065, 226306.565, 42.40, 0.435239, , 
710446.161, 226343.532, 42.50, 0.430205, , 
711672.129, 226328.952, 42.60, 0.426180, , 
712627.919, 226300.532, 42.70, 0.422877, , 
713308.839, 226234.081, 42.80, 0.420067, , 
712524.710, 226352.210, 42.90, 0.423717, , 
711975.935, 226280.790, 43.00, 0.424741, , 
714773.952, 226315.242, 43.10, 0.416257, , 
715404.194, 226298.968, 43.20, 0.414112, , 
715501.226, 226315.710, 43.30, 0.413973, , 
714963.387, 226302.532, 43.40, 0.415534, , 
714298.419, 226309.177, 43.50, 0.417694, , 
713098.323, 226296.726, 43.60, 0.421355, , 
711608.758, 226271.339, 43.70, 0.425808, , 
709847.565, 226284.177, 43.80, 0.431512, , 
707817.823, 226275.258, 43.90, 0.437868, , 
705065.919, 226258.387, 44.00, 0.446466, , 
702270.435, 226256.661, 44.09, 0.455390, , 
699636.758, 226328.387, 44.19, 0.464558, , 
695962.403, 226311.677, 44.29, 0.476242, , 
690767.710, 226302.226, 44.39, 0.493009, , 
686772.065, 226394.000, 44.49, 0.506976, , 
683906.694, 226339.871, 44.59, 0.515847, , 
679998.710, 226377.613, 44.69, 0.529118, , 
676946.081, 226284.419, 44.79, 0.538317, 8, 0.795
675383.177, 226353.952, 44.89, 0.544210, , 
673839.194, 226305.677, 44.99, 0.548881, , 
673405.194, 226372.339, 45.09, 0.550994, , 
673031.081, 226351.871, 45.19, 0.552041, , 
673245.435, 226304.016, 45.29, 0.550848, , 
674413.597, 226325.113, 45.39, 0.547157, , 
676101.806, 226298.306, 45.49, 0.541264, , 
678225.774, 226323.790, 45.59, 0.534459, , 
680832.355, 226350.210, 45.69, 0.526089, , 
683448.194, 226426.500, 45.79, 0.518217, , 
687207.726, 226529.694, 45.89, 0.506897, , 
690657.758, 226549.774, 45.99, 0.495827, , 
693708.806, 226416.452, 46.09, 0.484583, , 
696916.855, 226494.355, 46.18, 0.474974, , 
700191.306, 226494.355, 46.28, 0.464425, , 
702847.339, 226494.355, 46.39, 0.455905, , 
705341.177, 226494.355, 46.49, 0.447934, , 
707103.677, 226494.355, 46.59, 0.442317, , 
708917.629, 226494.355, 46.69, 0.436552, , 
710396.387, 226582.677, 46.79, 0.432740, , 
711252.935, 226605.048, 46.89, 0.430250, , 
713023.435, 226475.516, 46.98, 0.423368, , 
714531.823, 226621.645, 47.09, 0.420064, , 
715881.419, 226726.323, 47.18, 0.416857, , 
716722.000, 226870.952, 47.28, 0.415651, , 
716791.210, 226793.097, 47.38, 0.414661, , 
715161.000, 226750.855, 47.48, 0.419366, , 
713918.532, 226754.403, 47.58, 0.423314, , 
715119.823, 226893.290, 47.68, 0.420909, , 
714006.371, 226703.790, 47.78, 0.422535, , 
712826.419, 226644.065, 47.88, 0.425664, , 
711364.984, 226605.758, 47.98, 0.429903, , 
709482.500, 226615.339, 48.08, 0.435961, , 
707488.806, 226631.323, 48.18, 0.442452, , 
705434.484, 226641.806, 48.28, 0.449101, , 
703524.919, 226702.597, 48.38, 0.455804, , 
701145.065, 226643.935, 48.48, 0.462847, , 
699105.016, 226637.016, 48.58, 0.469336, , 
697419.468, 226698.710, 48.68, 0.475381, , 
695913.484, 226693.677, 48.78, 0.480196, , 
695303.016, 226776.548, 48.87, 0.482993, , 
694565.113, 226741.097, 48.98, 0.485031, , 
693767.806, 226617.306, 49.08, 0.486387, , 
693879.258, 226594.194, 49.17, 0.485796, , 
694158.032, 226532.597, 49.27, 0.484280, , 
694872.016, 226672.161, 49.37, 0.483353, , 
695828.919, 226639.226, 49.47, 0.479929, , 
697258.613, 226585.790, 49.57, 0.474779, , 
699243.823, 226591.032, 49.67, 0.468433, , 
701791.065, 226585.758, 49.77, 0.460197, , 
703583.065, 226520.129, 49.87, 0.453806, , 
705091.790, 226392.516, 49.97, 0.447717, , 
707072.242, 226443.387, 50.07, 0.441911, , 
709208.581, 226513.516, 50.17, 0.435819, , 
711177.258, 226525.419, 50.27, 0.429699, , 
712558.500, 226576.758, 50.37, 0.425842, 9, 0.795
714445.306, 226536.839, 50.47, 0.419494, , 
715161.145, 226559.468, 50.57, 0.417465, , 
716626.161, 226686.661, 50.67, 0.414123, , 
717398.161, 226738.774, 50.77, 0.412217, , 
717849.452, 226737.048, 50.87, 0.410785, , 
716453.710, 226753.419, 50.96, 0.415327, , 
713669.306, 226745.484, 51.07, 0.424012, , 
714668.387, 226875.855, 51.16, 0.422157, , 
714620.742, 226718.403, 51.27, 0.420745, , 
712046.113, 226765.677, 51.36, 0.429336, , 
712835.516, 226798.565, 51.46, 0.427169, , 
710671.210, 226832.306, 51.56, 0.434347, , 
711052.968, 226814.113, 51.66, 0.432958, , 
710415.339, 226775.113, 51.76, 0.434590, , 
709247.419, 226775.113, 51.86, 0.438293, , 
708266.855, 226775.113, 51.96, 0.441406, , 
707473.774, 226775.113, 52.06, 0.443928, , 
707202.194, 226775.113, 52.16, 0.444792, , 
706650.952, 226775.113, 52.26, 0.446547, , 
706491.774, 226641.984, 52.36, 0.445732, , 
707241.274, 226777.952, 52.46, 0.444695, , 
707281.855, 226674.032, 52.56, 0.443535, , 
708053.258, 226673.532, 52.66, 0.441077, , 
709480.952, 226812.145, 52.76, 0.437919, , 
710550.306, 226776.565, 52.86, 0.434177, , 
711578.274, 226761.258, 52.96, 0.430772, , 
713038.629, 226799.113, 53.06, 0.426534, , 
714333.919, 226775.806, 53.15, 0.422218, , 
715666.403, 226792.871, 53.26, 0.418193, , 
716874.968, 226802.694, 53.36, 0.414494, , 
718255.871, 226970.274, 53.45, 0.411825, , 
718862.306, 226894.790, 53.56, 0.409177, , 
719808.290, 226902.371, 53.65, 0.406293, , 
720804.694, 227041.435, 53.75, 0.404559, , 
720631.887, 226989.887, 53.85, 0.404587, , 
720909.081, 227078.387, 53.95, 0.404599, , 
720613.742, 227048.516, 54.05, 0.405225, , 
719791.581, 226926.016, 54.15, 0.406580, , 
719878.597, 227080.355, 54.25, 0.407838, , 
719019.903, 226989.371, 54.35, 0.409622, , 
717213.468, 226995.710, 54.45, 0.415346, , 
715158.097, 226954.790, 54.55, 0.421398, , 
714086.194, 226874.613, 54.65, 0.423979, , 
714360.984, 226903.774, 54.75, 0.423402, , 
714615.403, 227079.613, 54.85, 0.424344, , 
714549.145, 227020.242, 54.95, 0.423964, , 
714783.968, 227072.839, 55.05, 0.423746, , 
714553.855, 226966.823, 55.15, 0.423420, , 
714612.435, 226893.032, 55.25, 0.422504, , 
715044.742, 226911.871, 55.34, 0.421329, , 
715717.161, 226960.581, 55.44, 0.419697, , 
716326.597, 226975.516, 55.54, 0.417930, , 
717307.903, 226943.194, 55.64, 0.414529, , 
717231.645, 226877.226, 55.74, 0.414114, , 
715216.274, 226806.790, 55.84, 0.419747, , 
716516.968, 226913.500, 55.94, 0.416717, 10, 0.795
717322.145, 226886.177, 56.04, 0.413918, , 
718934.306, 226803.355, 56.14, 0.408045, , 
720387.774, 226854.129, 56.24, 0.404003, , 
715797.452, 226925.790, 56.34, 0.419100, , 
715141.435, 227013.242, 56.44, 0.422030, , 
719106.581, 227030.613, 56.54, 0.409759, , 
720802.129, 226924.484, 56.64, 0.403407, , 
721772.645, 226971.855, 56.74, 0.400849, , 
722105.097, 227121.532, 56.84, 0.401296, , 
722245.629, 227170.694, 56.94, 0.401345, , 
721247.258, 227125.581, 57.04, 0.404011, , 
719089.419, 226991.194, 57.14, 0.409422, , 
716831.742, 226980.839, 57.24, 0.416396, , 
718881.887, 226974.210, 57.34, 0.409903, , 
716316.306, 226974.210, 57.43, 0.417949, , 
707475.242, 226974.210, 57.53, 0.445898, , 
708250.048, 226974.210, 57.64, 0.443435, , 
711587.710, 226974.210, 57.74, 0.432854, , 
714537.419, 227093.968, 57.84, 0.424732, , 
716746.226, 227049.097, 57.94, 0.417341, , 
716477.903, 226931.806, 58.04, 0.417021, , 
718030.452, 226960.613, 58.14, 0.412436, , 
718828.935, 226968.790, 58.23, 0.410015, , 
720185.516, 226903.016, 58.33, 0.405120, , 
721444.194, 226952.952, 58.43, 0.401686, , 
723563.226, 227010.290, 58.53, 0.395654, , 
721907.323, 226867.952, 58.63, 0.399398, , 
721799.048, 226890.532, 58.73, 0.399960, , 
724481.081, 226959.871, 58.83, 0.392301, , 
725764.919, 226888.919, 58.93, 0.387613, , 
726117.419, 226870.387, 59.03, 0.386336, , 
726322.516, 226918.581, 59.13, 0.386179, , 
726312.581, 226943.081, 59.23, 0.386453, , 
725554.452, 226884.194, 59.33, 0.388219, , 
725772.645, 226936.694, 59.43, 0.388063, , 
726466.097, 227041.371, 59.53, 0.386951, , 
726547.855, 227080.177, 59.63, 0.387083, , 
726312.500, 227069.403, 59.73, 0.387705, , 
725584.968, 227152.871, 59.83, 0.390788, , 
726252.790, 227197.677, 59.93, 0.389161, , 
727106.113, 227086.565, 60.03, 0.385418, , 
727408.661, 227042.016, 60.12, 0.384040, , 
728218.129, 227186.016, 60.22, 0.382964, , 
728772.194, 227187.742, 60.32, 0.381269, , 
726094.339, 227011.919, 60.42, 0.387811, , 
725656.952, 227010.242, 60.52, 0.389151, , 
728415.226, 227193.355, 60.62, 0.382428, , 
728687.710, 227133.306, 60.72, 0.380991, , 
730459.048, 227170.065, 60.82, 0.375891, , 
730623.403, 227084.952, 60.92, 0.374542, , 
731063.145, 227061.903, 61.02, 0.372959, , 
731438.903, 227132.355, 61.12, 0.372501, , 
731441.935, 227157.306, 61.22, 0.372739, , 
731562.694, 227102.306, 61.32, 0.371822, , 
731341.194, 227038.774, 61.42, 0.371874, , 
731408.468, 227057.468, 61.52, 0.371852, 11, 0.795
732187.000, 227221.742, 61.62, 0.371086, , 
732411.468, 227155.984, 61.72, 0.369745, , 
732137.629, 227146.435, 61.82, 0.370492, , 
731969.661, 227203.581, 61.92, 0.371574, , 
732178.290, 227197.016, 62.02, 0.370868, , 
732874.016, 227190.871, 62.11, 0.368670, , 
733481.645, 227182.290, 62.21, 0.366719, , 
731106.081, 227186.661, 62.31, 0.374063, , 
730844.855, 227130.435, 62.41, 0.374310, , 
730819.774, 227244.145, 62.51, 0.375514, , 
733412.081, 227239.371, 62.61, 0.367498, , 
734757.968, 227245.984, 62.71, 0.363438, , 
735619.113, 227214.919, 62.81, 0.360494, , 
736210.516, 227224.823, 62.91, 0.358784, , 
730735.742, 227224.823, 63.01, 0.375581, , 
732139.984, 227184.403, 63.11, 0.370861, , 
735091.065, 227184.403, 63.22, 0.361808, , 
733433.629, 227190.129, 63.31, 0.366944, , 
732145.113, 227220.484, 63.41, 0.371202, , 
734428.290, 227283.339, 63.51, 0.364818, , 
735689.129, 227172.129, 63.61, 0.359856, , 
737280.129, 227274.790, 63.71, 0.356011, , 
737933.194, 227233.452, 63.81, 0.353609, , 
738187.177, 227183.710, 63.91, 0.352342, , 
738669.968, 227277.565, 64.01, 0.351800, , 
738958.645, 227247.194, 64.11, 0.350620, , 
739339.435, 227213.435, 64.21, 0.349127, , 
739668.016, 227260.839, 64.31, 0.348596, , 
739815.161, 227287.629, 64.41, 0.348414, , 
739840.839, 227213.065, 64.51, 0.347597, , 
740575.710, 227276.726, 64.61, 0.345994, , 
740899.548, 227257.371, 64.71, 0.344818, , 
741262.081, 227289.194, 64.81, 0.344032, , 
741737.613, 227420.065, 64.91, 0.343884, , 
741645.774, 227436.548, 65.01, 0.344326, , 
742344.887, 227502.258, 65.11, 0.342856, , 
742721.952, 227493.629, 65.21, 0.341628, , 
742844.177, 227539.823, 65.31, 0.341714, , 
742122.403, 227459.597, 65.40, 0.343108, , 
742664.903, 227498.548, 65.50, 0.341849, , 
742975.403, 227544.419, 65.60, 0.341362, , 
743184.597, 227449.790, 65.70, 0.339793, , 
743411.790, 227422.581, 65.80, 0.338836, , 
743342.613, 227326.129, 65.90, 0.338090, , 
743569.726, 227403.694, 66.00, 0.338171, , 
742542.952, 227458.677, 66.10, 0.341824, , 
743977.355, 227504.871, 66.20, 0.337938, , 
744337.371, 227424.403, 66.30, 0.336054, , 
744616.339, 227437.306, 66.40, 0.335338, , 
744681.097, 227457.290, 66.50, 0.335340, , 
742563.774, 227392.645, 66.60, 0.341108, , 
744851.919, 227427.984, 66.70, 0.334534, , 
745002.645, 227451.452, 66.80, 0.334311, , 
744625.339, 227354.629, 66.90, 0.334492, , 
745107.597, 227314.194, 67.00, 0.332635, , 
745710.242, 227426.710, 67.10, 0.331929, 12, 0.796
745480.081, 227408.629, 67.19, 0.332445, , 
745460.887, 227421.871, 67.30, 0.332634, , 
743930.419, 227383.484, 67.39, 0.336879, , 
744025.903, 227387.339, 67.49, 0.336629, , 
744790.016, 227376.952, 67.59, 0.334216, , 
744256.274, 227301.161, 67.69, 0.335079, , 
741131.726, 227334.677, 67.79, 0.344878, , 
744554.661, 227457.790, 67.89, 0.335727, , 
746037.984, 227440.532, 67.99, 0.331077, , 
746460.790, 227503.129, 68.09, 0.330422, , 
746168.242, 227438.323, 68.19, 0.330663, , 
745634.645, 227464.742, 68.29, 0.332534, , 
744159.629, 227420.355, 68.39, 0.336551, , 
744944.323, 227343.661, 68.49, 0.333420, , 
746334.032, 227343.661, 68.59, 0.329226, , 
745641.194, 227369.081, 68.69, 0.331567, , 
744797.290, 227318.645, 68.79, 0.333617, , 
746630.548, 227318.645, 68.89, 0.328084, , 
747419.226, 227318.645, 68.99, 0.325708, , 
747771.048, 227518.113, 69.09, 0.326623, , 
747535.855, 227506.597, 69.19, 0.327217, , 
745002.806, 227471.016, 69.29, 0.334504, , 
745227.435, 227518.274, 69.39, 0.334293, , 
745870.500, 227505.806, 69.49, 0.332228, , 
746727.129, 227549.113, 69.59, 0.330074, , 
747323.887, 227580.258, 69.69, 0.328584, , 
747644.403, 227620.935, 69.79, 0.328021, , 
747539.403, 227536.871, 69.89, 0.327506, , 
747741.855, 227590.323, 69.99, 0.327425, , 
747689.532, 227615.806, 70.09, 0.327835, , 
747340.645, 227578.726, 70.18, 0.328518, , 
747220.145, 227528.919, 70.28, 0.328389, , 
746674.565, 227579.081, 70.39, 0.330528, , 
747276.435, 227606.548, 70.48, 0.328987, , 
746677.387, 227515.984, 70.58, 0.329896, , 
747038.661, 227533.161, 70.68, 0.328977, , 
747062.194, 227476.177, 70.78, 0.328343, , 
747489.516, 227568.645, 70.88, 0.327970, , 
747365.806, 227617.968, 70.98, 0.328830, , 
746954.823, 227551.484, 71.08, 0.329411, , 
746987.371, 227528.435, 71.18, 0.329085, , 
747062.032, 227529.952, 71.28, 0.328875, , 
747085.790, 227537.048, 71.38, 0.328874, , 
747297.145, 227599.565, 71.48, 0.328855, , 
747225.806, 227619.532, 71.58, 0.329268, , 
747359.952, 227661.823, 71.68, 0.329282, , 
746446.839, 227640.565, 71.78, 0.331823, , 
742057.065, 227619.710, 71.88, 0.344890, , 
741511.387, 227600.823, 71.98, 0.346359, , 
743134.516, 227552.597, 72.08, 0.340961, , 
744529.984, 227544.435, 72.17, 0.336659, , 
745939.194, 227697.145, 72.27, 0.333913, , 
746374.355, 227635.548, 72.37, 0.331992, , 
746765.468, 227655.323, 72.47, 0.331008, , 
746571.258, 227815.339, 72.57, 0.333175, , 
746326.274, 227815.613, 72.67, 0.333916, , 
747133.290, 227766.790, 72.77, 0.331002, 13, 0.809
747097.871, 227789.097, 72.87, 0.331329, , 
746944.855, 227761.452, 72.97, 0.331517, , 
746610.355, 227774.565, 73.07, 0.332654, , 
746910.210, 227838.210, 73.17, 0.332379, , 
747327.823, 227872.774, 73.27, 0.331463, , 
747146.839, 227783.694, 73.37, 0.331128, , 
746610.387, 227723.661, 73.47, 0.332151, , 
746641.000, 227791.565, 73.57, 0.332730, , 
746707.177, 227664.790, 73.67, 0.331277, , 
746744.339, 227576.806, 73.77, 0.330296, , 
747175.742, 227756.710, 73.87, 0.330774, , 
746845.161, 227744.516, 73.97, 0.331650, , 
747320.823, 227745.339, 74.07, 0.330225, , 
747426.258, 227726.694, 74.16, 0.329723, , 
747404.500, 227726.694, 74.26, 0.329789, , 
747479.548, 227726.694, 74.36, 0.329563, , 
747531.806, 227726.694, 74.46, 0.329405, , 
747976.935, 227726.694, 74.56, 0.328066, , 
748281.806, 227726.694, 74.66, 0.327149, , 
748102.790, 227600.258, 74.76, 0.326437, , 
748010.419, 227540.677, 74.86, 0.326126, , 
748119.613, 227578.274, 74.96, 0.326169, , 
748557.581, 227629.065, 75.06, 0.325354, , 
748464.597, 227585.194, 75.16, 0.325200, , 
748676.774, 227587.355, 75.26, 0.324584, , 
748874.306, 227563.952, 75.36, 0.323759, , 
748929.597, 227501.806, 75.46, 0.322978, , 
749016.097, 227495.468, 75.56, 0.322655, , 
749254.565, 227445.581, 75.66, 0.321445, , 
749783.742, 227573.758, 75.76, 0.321124, , 
749206.113, 227498.645, 75.86, 0.322116, , 
750071.323, 227529.290, 75.96, 0.319822, , 
750081.968, 227476.113, 76.05, 0.319264, , 
750846.194, 227562.903, 76.16, 0.317830, , 
751287.290, 227608.565, 76.26, 0.316960, , 
751625.726, 227587.774, 76.36, 0.315741, , 
751988.597, 227602.806, 76.45, 0.314803, , 
753489.048, 227824.500, 76.55, 0.312509, , 
753100.935, 227735.694, 76.65, 0.312791, , 
753045.968, 227640.500, 76.75, 0.312014, 14, 0.582
750997.742, 227581.113, 76.85, 0.317556, , 
751173.742, 227598.952, 76.95, 0.317205, , 
752193.871, 227640.306, 77.05, 0.314560, , 
753476.581, 227645.032, 77.15, 0.310772, , 
753887.258, 227606.726, 77.25, 0.309167, , 
753984.726, 227497.500, 77.35, 0.307796, , 
756043.097, 227576.097, 77.45, 0.302438, , 
754945.952, 227565.371, 77.55, 0.305600, , 
752974.952, 227552.484, 77.65, 0.311356, , 
753789.210, 227496.532, 77.75, 0.308370, , 
754583.548, 227545.468, 77.85, 0.306484, , 
752070.177, 227604.081, 77.95, 0.314572, , 
753557.935, 227493.548, 78.05, 0.309031, , 
753872.726, 227463.742, 78.14, 0.307797, , 
756397.790, 227589.129, 78.25, 0.301512, , 
756397.790, 227589.129, 78.26, 0.301512, , 
756397.790, 227589.129, 80.36, 0.301512, A, 0.299
